layer,latent_mult,k,context_mode,feature_set,donor_type,receiver_row_idx,donor_row_idx,receiver_example_id,donor_example_id,alpha,base_score,patched_score,delta,n_selected_features,n_active_receiver_tokens,selected_features,repair,strong_repair
18,4,8,dept_role,control5_active,anomalous,30007,1693,CMP2946:402,ACM2278:231,0.5,0.35271212458610535,0.3821151554584503,0.02940303087234497,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30008,1693,CMP2946:403,ACM2278:231,0.5,0.4106225371360779,0.4340553283691406,0.023432791233062744,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30009,1693,CMP2946:406,ACM2278:231,1.0,0.5697546005249023,0.6235664486885071,0.053811848163604736,5,5,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30010,1694,CMP2946:407,ACM2278:232,0.75,0.4113714098930359,0.42505955696105957,0.013688147068023682,5,10,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30011,1694,CMP2946:408,ACM2278:232,0.75,0.42193537950515747,0.43761059641838074,0.015675216913223267,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30012,1693,CMP2946:409,ACM2278:231,1.0,0.3991337716579437,0.41110914945602417,0.011975377798080444,5,11,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30013,1694,CMP2946:410,ACM2278:232,0.75,0.3866937458515167,0.3987523019313812,0.012058556079864502,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30014,1692,CMP2946:413,ACM2278:228,0.25,0.4019182026386261,0.41444939374923706,0.012531191110610962,5,14,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30015,1696,CMP2946:414,ACM2278:234,0.75,0.39600488543510437,0.4057890772819519,0.009784191846847534,5,11,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30016,1692,CMP2946:415,ACM2278:228,0.5,0.4086405634880066,0.43099161982536316,0.022351056337356567,5,10,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30017,1692,CMP2946:416,ACM2278:228,0.5,0.32742437720298767,0.3374514579772949,0.010027080774307251,5,9,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30018,1692,CMP2946:417,ACM2278:228,0.5,0.4940263628959656,0.5042814016342163,0.010255038738250732,5,9,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30019,1693,CMP2946:420,ACM2278:231,0.5,0.4198122024536133,0.4416065812110901,0.021794378757476807,5,11,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30020,1695,CMP2946:421,ACM2278:233,1.0,0.4261069595813751,0.43401816487312317,0.007911205291748047,5,6,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30021,1693,CMP2946:422,ACM2278:231,0.75,0.4128640592098236,0.4193520247936249,0.0064879655838012695,5,9,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30022,1693,CMP2946:423,ACM2278:231,0.75,0.4211212396621704,0.427056223154068,0.005934983491897583,5,12,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30023,1693,CMP2946:424,ACM2278:231,0.75,0.342947781085968,0.3535342812538147,0.01058650016784668,5,11,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,83551,25416,MBG3183:283,CDE1846:472,0.25,0.6162141561508179,0.601392924785614,-0.014821231365203857,5,4,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,1692,98348,ACM2278:228,NRN2936:143,0.25,0.34236299991607666,0.360866516828537,0.018503516912460327,5,6,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,benign,1693,13,ACM2278:231,AAS3428:21,0.75,0.3368968963623047,0.3513903319835663,0.014493435621261597,5,11,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,benign,1694,54730,ACM2278:232,HGD1664:93,0.25,0.3103208541870117,0.3197278678417206,0.009407013654708862,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,benign,1695,72350,ACM2278:233,KMB3781:357,0.5,0.444414883852005,0.4601953327655792,0.01578044891357422,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,benign,1696,19561,ACM2278:234,BSS2956:287,0.25,0.4246574342250824,0.4358455240726471,0.011188089847564697,5,6,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,benign,25375,135155,CDE1846:415,WMR2723:477,1.0,0.48000627756118774,0.44728901982307434,-0.0327172577381134,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25376,89587,CDE1846:416,MNB3094:23,1.0,0.476402223110199,0.45635277032852173,-0.020049452781677246,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25377,119094,CDE1846:417,SLS0834:200,0.75,0.4381938576698303,0.42196714878082275,-0.01622670888900757,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25378,20833,CDE1846:420,BXK2091:24,1.0,0.41655200719833374,0.3656432032585144,-0.050908803939819336,5,12,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25379,28195,CDE1846:421,CJC1433:424,0.75,0.4224047064781189,0.3808499276638031,-0.041554778814315796,5,10,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25380,109171,CDE1846:422,RHO0678:409,0.25,0.4740689694881439,0.4213709235191345,-0.0526980459690094,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25381,108817,CDE1846:423,RHO0678:18,0.25,0.4615910053253174,0.4153013229370117,-0.046289682388305664,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25382,38816,CDE1846:424,DNV1964:471,0.5,0.4656012952327728,0.4114365577697754,-0.054164737462997437,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25383,89593,CDE1846:427,MNB3094:31,1.0,0.4605143070220947,0.45263639092445374,-0.007877916097640991,5,6,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,benign,25384,89605,CDE1846:428,MNB3094:49,0.75,0.4696827530860901,0.4621380865573883,-0.007544666528701782,5,5,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,benign,25385,83579,CDE1846:429,MBG3183:323,1.0,0.48370906710624695,0.4774627983570099,-0.0062462687492370605,5,6,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,benign,25386,104191,CDE1846:430,PWM0708:135,0.5,0.4298016130924225,0.4260185658931732,-0.0037830471992492676,5,3,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,benign,25387,96797,CDE1846:431,NJO1460:476,0.5,0.46182042360305786,0.4543502926826477,-0.007470130920410156,5,6,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,benign,25388,69170,CDE1846:434,KCM2495:410,0.75,0.41756606101989746,0.3928259015083313,-0.024740159511566162,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25389,37015,CDE1846:435,DJP3230:458,1.0,0.4810541868209839,0.44791722297668457,-0.033136963844299316,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25390,96721,CDE1846:436,NJO1460:367,0.25,0.4580255448818207,0.4277815818786621,-0.03024396300315857,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25391,83581,CDE1846:437,MBG3183:325,0.5,0.454647958278656,0.4265308082103729,-0.02811715006828308,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25392,29186,CDE1846:438,CLE3098:241,0.5,0.453688383102417,0.42662444710731506,-0.02706393599510193,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25393,37027,CDE1846:441,DJP3230:476,1.0,0.4744405746459961,0.4569830000400543,-0.017457574605941772,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25394,40496,CDE1846:442,DSB2734:204,0.75,0.4234159290790558,0.4069054424762726,-0.016510486602783203,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25395,119216,CDE1846:443,SLS0834:380,1.0,0.48396870493888855,0.46150052547454834,-0.02246817946434021,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25396,3900,CDE1846:444,AFB3228:18,1.0,0.4358266294002533,0.4215205907821655,-0.014306038618087769,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25397,73842,CDE1846:445,KRD2100:226,0.25,0.4287758469581604,0.4089784324169159,-0.019797414541244507,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25398,73760,CDE1846:448,KRD2100:108,0.5,0.45171621441841125,0.43988069891929626,-0.01183551549911499,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25399,4102,CDE1846:449,AFB3228:303,0.5,0.5384507179260254,0.5148131251335144,-0.023637592792510986,5,13,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25400,40399,CDE1846:450,DSB2734:64,0.25,0.4665936231613159,0.44397804141044617,-0.02261558175086975,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25401,68915,CDE1846:451,KCM2495:42,0.25,0.4562937617301941,0.4328555762767792,-0.023438185453414917,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25402,104385,CDE1846:452,PWM0708:417,0.5,0.4688948690891266,0.44616255164146423,-0.022732317447662354,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25403,7122,CDE1846:455,AKP3573:112,0.75,0.437348872423172,0.40676623582839966,-0.03058263659477234,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25404,4407,CDE1846:456,AFP2709:165,0.5,0.4546266794204712,0.43544313311576843,-0.01918354630470276,5,11,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25405,29021,CDE1846:457,CLE3098:7,1.0,0.4495765268802643,0.4248356819152832,-0.02474084496498108,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25406,44001,CDE1846:458,FCB0563:115,0.5,0.47377797961235046,0.4413957893848419,-0.032382190227508545,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25407,40542,CDE1846:459,DSB2734:269,0.25,0.4813075065612793,0.4528103172779083,-0.02849718928337097,5,4,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25408,47963,CDE1846:462,GDS3165:302,0.5,0.44189369678497314,0.4252345561981201,-0.016659140586853027,5,3,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25409,135726,CDE1846:463,WRF3534:215,0.25,0.4770914614200592,0.45739999413490295,-0.01969146728515625,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25410,119078,CDE1846:464,SLS0834:177,0.25,0.44748130440711975,0.42710497975349426,-0.02037632465362549,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25411,104112,CDE1846:465,PWM0708:23,0.75,0.4379540681838989,0.417440801858902,-0.020513266324996948,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25412,126624,CDE1846:466,TRW3172:312,0.5,0.4663989841938019,0.4497636556625366,-0.01663532853126526,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25413,80410,CDE1846:469,LRC3160:478,0.75,0.5547977685928345,0.5196094512939453,-0.03518831729888916,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25414,7222,CDE1846:470,AKP3573:255,0.5,0.5187341570854187,0.4908197224140167,-0.027914434671401978,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25415,45858,CDE1846:471,FNW3564:214,0.5,0.4709838032722473,0.44451233744621277,-0.026471465826034546,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25416,58385,CDE1846:472,ILY3152:269,1.0,0.4431593418121338,0.41872793436050415,-0.02443140745162964,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25417,105736,CDE1846:473,QKO2718:198,1.0,0.510485053062439,0.4888938367366791,-0.021591216325759888,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,benign,25418,73344,CDE1846:476,KRB3120:248,0.75,0.45957010984420776,0.45268094539642334,-0.006889164447784424,5,7,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,benign,25419,58260,CDE1846:477,ILY3152:91,0.25,0.48583829402923584,0.4764108955860138,-0.009427398443222046,5,6,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,benign,25420,36702,CDE1846:478,DJP3230:8,0.75,0.4507943093776703,0.44778871536254883,-0.00300559401512146,5,7,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,benign,30006,41206,CMP2946:401,EAH2882:200,0.25,0.4071964919567108,0.43102970719337463,0.02383321523666382,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,benign,30007,73676,CMP2946:402,KRC2935:214,0.25,0.35271212458610535,0.37685754895210266,0.024145424365997314,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,benign,30008,50285,CMP2946:403,GRL2886:51,0.5,0.4106225371360779,0.43177807331085205,0.02115553617477417,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,benign,30009,19669,CMP2946:406,BSS2956:444,1.0,0.5697546005249023,0.6254987120628357,0.05574411153793335,5,5,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,benign,30010,132908,CMP2946:407,WBB2321:379,1.0,0.4113714098930359,0.42362022399902344,0.012248814105987549,5,10,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,benign,30011,26956,CMP2946:408,CET3786:429,0.75,0.42193537950515747,0.43364647030830383,0.011711090803146362,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,benign,30012,136440,CMP2946:409,WRW2331:119,1.0,0.3991337716579437,0.40726009011268616,0.008126318454742432,5,11,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,benign,30013,101243,CMP2946:410,OKH3777:294,0.25,0.3866937458515167,0.3958550989627838,0.00916135311126709,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,benign,30014,48810,CMP2946:413,GGM3737:492,0.75,0.4019182026386261,0.41219964623451233,0.01028144359588623,5,14,"[14177, 4087, 1870, 13823, 11909]",False,False
