timestamp,index,name,memory.used MiB,memory.total MiB,utilization.gpu %
2026/07/16 22:24:50.755, 0, NVIDIA A100-SXM4-40GB, 12895, 40960, 100
2026/07/16 22:25:00.794, 0, NVIDIA A100-SXM4-40GB, 13137, 40960, 77
2026/07/16 22:25:10.837, 0, NVIDIA A100-SXM4-40GB, 10917, 40960, 100
2026/07/16 22:25:20.883, 0, NVIDIA A100-SXM4-40GB, 10917, 40960, 100
2026/07/16 22:25:30.923, 0, NVIDIA A100-SXM4-40GB, 10917, 40960, 100
2026/07/16 22:25:40.965, 0, NVIDIA A100-SXM4-40GB, 12675, 40960, 100
2026/07/16 22:25:51.004, 0, NVIDIA A100-SXM4-40GB, 13137, 40960, 100
2026/07/16 22:26:01.045, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:26:11.082, 0, NVIDIA A100-SXM4-40GB, 17217, 40960, 100
2026/07/16 22:26:21.137, 0, NVIDIA A100-SXM4-40GB, 17217, 40960, 100
2026/07/16 22:26:31.177, 0, NVIDIA A100-SXM4-40GB, 13557, 40960, 100
2026/07/16 22:26:41.217, 0, NVIDIA A100-SXM4-40GB, 13697, 40960, 100
2026/07/16 22:26:51.261, 0, NVIDIA A100-SXM4-40GB, 13697, 40960, 100
2026/07/16 22:27:01.301, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:27:11.341, 0, NVIDIA A100-SXM4-40GB, 16995, 40960, 100
2026/07/16 22:27:21.382, 0, NVIDIA A100-SXM4-40GB, 17417, 40960, 100
2026/07/16 22:27:31.421, 0, NVIDIA A100-SXM4-40GB, 10897, 40960, 100
2026/07/16 22:27:41.461, 0, NVIDIA A100-SXM4-40GB, 10897, 40960, 100
2026/07/16 22:27:51.503, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 76
2026/07/16 22:28:01.542, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:28:11.581, 0, NVIDIA A100-SXM4-40GB, 12695, 40960, 100
2026/07/16 22:28:21.624, 0, NVIDIA A100-SXM4-40GB, 13197, 40960, 89
2026/07/16 22:28:31.664, 0, NVIDIA A100-SXM4-40GB, 10837, 40960, 100
2026/07/16 22:28:41.704, 0, NVIDIA A100-SXM4-40GB, 10837, 40960, 100
2026/07/16 22:28:51.743, 0, NVIDIA A100-SXM4-40GB, 10897, 40960, 100
