layer,latent_mult,k,context_mode,feature_set,donor_type,receiver_row_idx,donor_row_idx,receiver_example_id,donor_example_id,alpha,base_score,patched_score,delta,n_selected_features,n_active_receiver_tokens,selected_features,repair,strong_repair
26,2,4,dept,control5_active,anomalous,17914,33173,HXL0968:254,PNL0301:163,0.25,0.6514737606048584,0.4961467981338501,-0.1553269624710083,5,5,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17915,33199,HXL0968:255,PNL0301:200,0.75,0.71664959192276,0.6608370542526245,-0.0558125376701355,5,4,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17916,39320,HXL0968:256,TNM0961:338,0.25,0.6834017634391785,0.59395831823349,-0.08944344520568848,5,3,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17917,24153,HXL0968:259,KLH0596:406,0.25,0.7204075455665588,0.5519140958786011,-0.16849344968795776,5,7,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17918,10927,HXL0968:260,EGD0132:246,0.75,0.7417569756507874,0.6151487827301025,-0.12660819292068481,5,5,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17919,11297,HXL0968:261,EHD0584:277,0.25,0.6850758790969849,0.5611066222190857,-0.12396925687789917,5,6,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17920,10939,HXL0968:262,EGD0132:263,0.25,0.7168512940406799,0.5096474885940552,-0.20720380544662476,5,7,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17921,33684,HXL0968:263,PSF0133:256,1.0,0.7006467580795288,0.5764855146408081,-0.1241612434387207,5,6,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17922,39297,HXL0968:266,TNM0961:303,0.75,0.7473257184028625,0.5244230031967163,-0.22290271520614624,5,8,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17923,39291,HXL0968:267,TNM0961:295,1.0,0.7353306412696838,0.5497267246246338,-0.18560391664505005,5,4,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17924,33677,HXL0968:268,PSF0133:246,0.5,0.7295202016830444,0.5119329690933228,-0.21758723258972168,5,6,"[6378, 3022, 1063, 886, 5508]",True,True
